station_order,global_order,timestamp,route_info,date
15,31,45788.0,1/00720,25
16,31,45965.0,1/00720,25
17,31,46136.0,1/00720,25
18,31,46264.0,1/00720,25
19,31,46442.0,1/00720,25
20,31,46699.0,1/00720,25
21,31,46827.0,1/00720,25
22,31,46910.0,1/00720,25
23,31,47097.0,1/00720,25
24,31,47230.0,1/00720,25
25,31,47363.0,1/00720,25
26,31,47541.0,1/00720,25
27,31,47629.0,1/00720,25
28,31,47698.0,1/00720,25
29,31,47861.0,1/00720,25
1,32,43923.0,1/00720,25
2,32,44127.0,1/00720,25
3,32,44328.0,1/00720,25
4,32,44469.0,1/00720,25
5,32,44687.0,1/00720,25
6,32,44782.0,1/00720,25
7,32,45027.0,1/00720,25
8,32,45109.0,1/00720,25
9,32,45307.0,1/00720,25
10,32,45519.0,1/00720,25
11,32,45666.0,1/00720,25
12,32,45796.0,1/00720,25
13,32,45887.0,1/00720,25
14,32,46234.0,1/00720,25
15,32,46458.0,1/00720,25
16,32,46573.0,1/00720,25
17,32,46741.0,1/00720,25
18,32,46840.0,1/00720,25
19,32,46940.0,1/00720,25
20,32,47165.0,1/00720,25
21,32,47232.0,1/00720,25
22,32,47356.0,1/00720,25
23,32,47428.0,1/00720,25
24,32,47597.0,1/00720,25
25,32,47664.0,1/00720,25
26,32,47859.0,1/00720,25
27,32,47996.0,1/00720,25
28,32,48079.0,1/00720,25
29,32,48251.0,1/00720,25
1,33,44724.0,1/00720,25
2,33,44878.0,1/00720,25
3,33,45026.0,1/00720,25
4,33,45165.0,1/00720,25
5,33,45382.0,1/00720,25
6,33,45568.0,1/00720,25
7,33,45698.0,1/00720,25
8,33,45797.0,1/00720,25
9,33,45994.0,1/00720,25
10,33,46201.0,1/00720,25
11,33,46449.0,1/00720,25
12,33,46597.0,1/00720,25
13,33,46688.0,1/00720,25
14,33,46990.0,1/00720,25
15,33,47189.0,1/00720,25
16,33,47280.0,1/00720,25
17,33,47458.0,1/00720,25
18,33,47618.0,1/00720,25
19,33,47779.0,1/00720,25
20,33,48118.0,1/00720,25
21,33,48204.0,1/00720,25
22,33,48295.0,1/00720,25
23,33,48374.0,1/00720,25
24,33,48518.0,1/00720,25
25,33,48593.0,1/00720,25
26,33,48665.0,1/00720,25
27,33,48798.0,1/00720,25
28,33,48864.0,1/00720,25
29,33,48944.0,1/00720,25
1,34,45342.0,1/00720,25
2,34,45609.0,1/00720,25
3,34,45842.0,1/00720,25
4,34,46002.0,1/00720,25
5,34,46163.0,1/00720,25
6,34,46347.0,1/00720,25
7,34,46532.0,1/00720,25
8,34,46614.0,1/00720,25
9,34,46886.0,1/00720,25
10,34,47095.0,1/00720,25
11,34,47305.0,1/00720,25
12,34,47436.0,1/00720,25
13,34,47520.0,1/00720,25
14,34,47906.0,1/00720,25
15,34,48219.0,1/00720,25
16,34,48407.0,1/00720,25
17,34,48547.0,1/00720,25
18,34,48728.0,1/00720,25
19,34,48878.0,1/00720,25
20,34,49142.0,1/00720,25
21,34,49211.0,1/00720,25
22,34,49319.0,1/00720,25
23,34,49489.0,1/00720,25
24,34,49675.0,1/00720,25
25,34,49840.0,1/00720,25
26,34,50042.0,1/00720,25
27,34,50237.0,1/00720,25
28,34,50307.0,1/00720,25
29,34,50488.0,1/00720,25
1,35,46303.0,1/00720,25
2,35,46455.0,1/00720,25
3,35,46609.0,1/00720,25
4,35,46730.0,1/00720,25
5,35,46954.0,1/00720,25
6,35,47187.0,1/00720,25
7,35,47385.0,1/00720,25
8,35,47476.0,1/00720,25
9,35,47676.0,1/00720,25
10,35,47894.0,1/00720,25
11,35,48143.0,1/00720,25
12,35,48291.0,1/00720,25
13,35,48373.0,1/00720,25
14,35,48535.0,1/00720,25
15,35,48819.0,1/00720,25
16,35,48982.0,1/00720,25
17,35,49145.0,1/00720,25
18,35,49310.0,1/00720,25
19,35,49387.0,1/00720,25
20,35,49806.0,1/00720,25
21,35,49935.0,1/00720,25
22,35,50038.0,1/00720,25
23,35,50209.0,1/00720,25
24,35,50398.0,1/00720,25
25,35,50475.0,1/00720,25
26,35,50665.0,1/00720,25
27,35,50793.0,1/00720,25
28,35,50865.0,1/00720,25
29,35,50981.0,1/00720,25
1,36,47155.0,1/00720,25
2,36,47334.0,1/00720,25
3,36,47526.0,1/00720,25
4,36,47660.0,1/00720,25
5,36,47845.0,1/00720,25
6,36,47992.0,1/00720,25
7,36,48154.0,1/00720,25
8,36,48225.0,1/00720,25
9,36,48387.0,1/00720,25
10,36,48573.0,1/00720,25
11,36,48839.0,1/00720,25
12,36,48978.0,1/00720,25
13,36,49053.0,1/00720,25
14,36,49292.0,1/00720,25
15,36,49535.0,1/00720,25
16,36,49704.0,1/00720,25
17,36,49859.0,1/00720,25
18,36,50023.0,1/00720,25
19,36,50109.0,1/00720,25
20,36,50450.0,1/00720,25
21,36,50562.0,1/00720,25
22,36,50728.0,1/00720,25
23,36,50795.0,1/00720,25
24,36,50960.0,1/00720,25
25,36,51097.0,1/00720,25
26,36,51295.0,1/00720,25
27,36,51423.0,1/00720,25
28,36,51488.0,1/00720,25
29,36,51642.0,1/00720,25
1,37,48110.0,1/00720,25
2,37,48326.0,1/00720,25
3,37,48485.0,1/00720,25
4,37,48619.0,1/00720,25
5,37,48883.0,1/00720,25
6,37,48972.0,1/00720,25
7,37,49105.0,1/00720,25
8,37,49178.0,1/00720,25
9,37,49357.0,1/00720,25
10,37,49582.0,1/00720,25
11,37,49831.0,1/00720,25
12,37,49979.0,1/00720,25
13,37,50185.0,1/00720,25
14,37,50391.0,1/00720,25
15,37,50693.0,1/00720,25
16,37,50872.0,1/00720,25
17,37,51055.0,1/00720,25
18,37,51181.0,1/00720,25
19,37,51281.0,1/00720,25
20,37,51708.0,1/00720,25
21,37,51812.0,1/00720,25
22,37,52007.0,1/00720,25
23,37,52170.0,1/00720,25
24,37,52270.0,1/00720,25
25,37,52372.0,1/00720,25
26,37,52475.0,1/00720,25
27,37,52577.0,1/00720,25
28,37,52680.0,1/00720,25
29,37,52859.0,1/00720,25
1,38,49103.0,1/00720,25
2,38,49318.0,1/00720,25
3,38,49523.0,1/00720,25
4,38,49658.0,1/00720,25
5,38,49944.0,1/00720,25
6,38,50040.0,1/00720,25
7,38,50183.0,1/00720,25
8,38,50270.0,1/00720,25
9,38,50451.0,1/00720,25
10,38,50633.0,1/00720,25
11,38,50766.0,1/00720,25
12,38,50893.0,1/00720,25
13,38,51020.0,1/00720,25
14,38,51518.0,1/00720,25
15,38,51742.0,1/00720,25
16,38,51889.0,1/00720,25
17,38,52036.0,1/00720,25
18,38,52138.0,1/00720,25
19,38,52246.0,1/00720,25
20,38,52530.0,1/00720,25
21,38,52608.0,1/00720,25
22,38,52674.0,1/00720,25
23,38,52748.0,1/00720,25
24,38,52943.0,1/00720,25
25,38,53007.0,1/00720,25
26,38,53172.0,1/00720,25
27,38,53257.0,1/00720,25
28,38,53327.0,1/00720,25
29,38,53441.0,1/00720,25
1,39,50061.0,1/00720,25
2,39,50276.0,1/00720,25
3,39,50481.0,1/00720,25
4,39,50591.0,1/00720,25
5,39,50847.0,1/00720,25
6,39,50966.0,1/00720,25
7,39,51064.0,1/00720,25
8,39,51169.0,1/00720,25
9,39,51337.0,1/00720,25
10,39,51505.0,1/00720,25
11,39,51754.0,1/00720,25
12,39,51918.0,1/00720,25
13,39,52029.0,1/00720,25
14,39,52380.0,1/00720,25
15,39,52636.0,1/00720,25
16,39,52880.0,1/00720,25
17,39,53003.0,1/00720,25
18,39,53167.0,1/00720,25
19,39,53333.0,1/00720,25
20,39,53692.0,1/00720,25
21,39,53788.0,1/00720,25
22,39,53854.0,1/00720,25
23,39,54026.0,1/00720,25
24,39,54106.0,1/00720,25
25,39,54207.0,1/00720,25
26,39,54309.0,1/00720,25
27,39,54438.0,1/00720,25
28,39,54511.0,1/00720,25
29,39,54673.0,1/00720,25
1,40,50881.0,1/00720,25
2,40,51103.0,1/00720,25
3,40,51363.0,1/00720,25
4,40,51505.0,1/00720,25
5,40,51754.0,1/00720,25
6,40,51909.0,1/00720,25
7,40,52022.0,1/00720,25
8,40,52112.0,1/00720,25
9,40,52245.0,1/00720,25
10,40,52386.0,1/00720,25
11,40,52518.0,1/00720,25
12,40,52644.0,1/00720,25
13,40,52780.0,1/00720,25
14,40,52977.0,1/00720,25
15,40,53186.0,1/00720,25
16,40,53315.0,1/00720,25
17,40,53461.0,1/00720,25
18,40,53586.0,1/00720,25
19,40,53743.0,1/00720,25
20,40,53979.0,1/00720,25
21,40,54092.0,1/00720,25
22,40,54250.0,1/00720,25
23,40,54315.0,1/00720,25
24,40,54498.0,1/00720,25
25,40,54561.0,1/00720,25
26,40,54743.0,1/00720,25
27,40,54895.0,1/00720,25
28,40,54970.0,1/00720,25
29,40,55063.0,1/00720,25
1,41,51727.0,1/00720,25
2,41,51913.0,1/00720,25
3,41,52095.0,1/00720,25
4,41,52278.0,1/00720,25
5,41,52562.0,1/00720,25
6,41,52725.0,1/00720,25
7,41,52897.0,1/00720,25
8,41,53008.0,1/00720,25
9,41,53120.0,1/00720,25
10,41,53262.0,1/00720,25
11,41,53404.0,1/00720,25
12,41,53538.0,1/00720,25
13,41,53636.0,1/00720,25
14,41,53897.0,1/00720,25
15,41,54113.0,1/00720,25
16,41,54360.0,1/00720,25
17,41,54539.0,1/00720,25
18,41,54643.0,1/00720,25
19,41,54729.0,1/00720,25
20,41,55043.0,1/00720,25
21,41,55170.0,1/00720,25
22,41,55242.0,1/00720,25
23,41,55428.0,1/00720,25
24,41,55501.0,1/00720,25
25,41,55652.0,1/00720,25
26,41,55722.0,1/00720,25
27,41,55855.0,1/00720,25
28,41,55989.0,1/00720,25
29,41,56116.0,1/00720,25
1,42,52389.0,1/00720,25
2,42,52649.0,1/00720,25
3,42,52918.0,1/00720,25
4,42,53057.0,1/00720,25
5,42,53330.0,1/00720,25
6,42,53539.0,1/00720,25
7,42,53706.0,1/00720,25
8,42,53815.0,1/00720,25
9,42,54039.0,1/00720,25
10,42,54203.0,1/00720,25
11,42,54368.0,1/00720,25
12,42,54501.0,1/00720,25
13,42,54593.0,1/00720,25
14,42,54824.0,1/00720,25
15,42,55144.0,1/00720,25
16,42,55433.0,1/00720,25
17,42,55626.0,1/00720,25
18,42,55806.0,1/00720,25
19,42,55958.0,1/00720,25
20,42,56391.0,1/00720,25
21,42,56471.0,1/00720,25
22,42,56600.0,1/00720,25
23,42,56730.0,1/00720,25
24,42,56859.0,1/00720,25
25,42,56989.0,1/00720,25
26,42,57162.0,1/00720,25
27,42,57288.0,1/00720,25
28,42,57357.0,1/00720,25
29,42,57523.0,1/00720,25
1,43,53230.0,1/00720,25
2,43,53433.0,1/00720,25
3,43,53686.0,1/00720,25
4,43,53815.0,1/00720,25
5,43,54035.0,1/00720,25
6,43,54204.0,1/00720,25
7,43,54389.0,1/00720,25
8,43,54466.0,1/00720,25
9,43,54705.0,1/00720,25
10,43,54866.0,1/00720,25
11,43,55026.0,1/00720,25
12,43,55186.0,1/00720,25
13,43,55268.0,1/00720,25
14,43,55766.0,1/00720,25
15,43,56006.0,1/00720,25
16,43,56171.0,1/00720,25
17,43,56301.0,1/00720,25
18,43,56432.0,1/00720,25
19,43,56522.0,1/00720,25
20,43,56849.0,1/00720,25
21,43,56959.0,1/00720,25
22,43,57125.0,1/00720,25
23,43,57196.0,1/00720,25
24,43,57374.0,1/00720,25
25,43,57476.0,1/00720,25
26,43,57678.0,1/00720,25
27,43,57846.0,1/00720,25
28,43,57910.0,1/00720,25
29,43,58002.0,1/00720,25
1,44,54004.0,1/00720,25
2,44,54244.0,1/00720,25
3,44,54464.0,1/00720,25
4,44,54583.0,1/00720,25
5,44,54963.0,1/00720,25
6,44,55166.0,1/00720,25
7,44,55312.0,1/00720,25
8,44,55459.0,1/00720,25
9,44,55606.0,1/00720,25
10,44,55761.0,1/00720,25
11,44,55888.0,1/00720,25
12,44,56041.0,1/00720,25
13,44,56122.0,1/00720,25
14,44,56404.0,1/00720,25
15,44,56686.0,1/00720,25
16,44,56795.0,1/00720,25
17,44,56960.0,1/00720,25
18,44,57157.0,1/00720,25
19,44,57338.0,1/00720,25
20,44,57753.0,1/00720,25
21,44,57865.0,1/00720,25
22,44,57967.0,1/00720,25
23,44,58052.0,1/00720,25
24,44,58248.0,1/00720,25
25,44,58342.0,1/00720,25
26,44,58417.0,1/00720,25
27,44,58533.0,1/00720,25
28,44,58649.0,1/00720,25
29,44,58846.0,1/00720,25
1,45,54789.0,1/00720,25
2,45,55047.0,1/00720,25
3,45,55242.0,1/00720,25
4,45,55418.0,1/00720,25
5,45,55594.0,1/00720,25
6,45,55729.0,1/00720,25
7,45,55889.0,1/00720,25
8,45,55981.0,1/00720,25
9,45,56193.0,1/00720,25
10,45,56316.0,1/00720,25
11,45,56427.0,1/00720,25
12,45,56577.0,1/00720,25
13,45,56656.0,1/00720,25
14,45,57185.0,1/00720,25
15,45,57402.0,1/00720,25
16,45,57558.0,1/00720,25
17,45,57677.0,1/00720,25
18,45,57778.0,1/00720,25
19,45,57895.0,1/00720,25
20,45,58231.0,1/00720,25
21,45,58372.0,1/00720,25
22,45,58450.0,1/00720,25
23,45,58511.0,1/00720,25
24,45,58689.0,1/00720,25
25,45,58854.0,1/00720,25
26,45,58931.0,1/00720,25
27,45,59129.0,1/00720,25
28,45,59221.0,1/00720,25
29,45,59450.0,1/00720,25
1,46,55864.0,1/00720,25
2,46,56001.0,1/00720,25
3,46,56143.0,1/00720,25
4,46,56283.0,1/00720,25
5,46,56507.0,1/00720,25
6,46,56673.0,1/00720,25
7,46,56800.0,1/00720,25
8,46,56928.0,1/00720,25
9,46,57180.0,1/00720,25
10,46,57410.0,1/00720,25
11,46,57560.0,1/00720,25
12,46,57688.0,1/00720,25
13,46,57760.0,1/00720,25
14,46,58140.0,1/00720,25
15,46,58297.0,1/00720,25
16,46,58483.0,1/00720,25
17,46,58640.0,1/00720,25
18,46,58730.0,1/00720,25
19,46,58861.0,1/00720,25
20,46,59238.0,1/00720,25
21,46,59411.0,1/00720,25
22,46,59555.0,1/00720,25
23,46,59741.0,1/00720,25
24,46,59943.0,1/00720,25
25,46,60071.0,1/00720,25
26,46,60260.0,1/00720,25
27,46,60410.0,1/00720,25
28,46,60477.0,1/00720,25
29,46,60574.0,1/00720,25
1,47,56816.0,1/00720,25
2,47,56997.0,1/00720,25
3,47,57174.0,1/00720,25
4,47,57301.0,1/00720,25
5,47,57569.0,1/00720,25
6,47,57688.0,1/00720,25
7,47,57848.0,1/00720,25
8,47,57969.0,1/00720,25
9,47,58094.0,1/00720,25
10,47,58331.0,1/00720,25
11,47,58471.0,1/00720,25
12,47,58643.0,1/00720,25
13,47,58732.0,1/00720,25
14,47,59095.0,1/00720,25
15,47,59290.0,1/00720,25
16,47,59443.0,1/00720,25
17,47,59583.0,1/00720,25
18,47,59698.0,1/00720,25
19,47,59819.0,1/00720,25
20,47,60096.0,1/00720,25
21,47,60174.0,1/00720,25
22,47,60253.0,1/00720,25
23,47,60439.0,1/00720,25
24,47,60647.0,1/00720,25
25,47,60759.0,1/00720,25
26,47,60968.0,1/00720,25
27,47,61148.0,1/00720,25
28,47,61221.0,1/00720,25
29,47,61382.0,1/00720,25
1,48,57483.0,1/00720,25
2,48,57700.0,1/00720,25
3,48,57948.0,1/00720,25
4,48,58065.0,1/00720,25
5,48,58288.0,1/00720,25
6,48,58455.0,1/00720,25
7,48,58603.0,1/00720,25
8,48,58751.0,1/00720,25
9,48,58962.0,1/00720,25
10,48,59086.0,1/00720,25
11,48,59200.0,1/00720,25
12,48,59338.0,1/00720,25
13,48,59420.0,1/00720,25
14,48,59716.0,1/00720,25
15,48,59878.0,1/00720,25
16,48,60094.0,1/00720,25
17,48,60310.0,1/00720,25
18,48,60420.0,1/00720,25
19,48,60530.0,1/00720,25
20,48,60975.0,1/00720,25
21,48,61103.0,1/00720,25
22,48,61234.0,1/00720,25
23,48,61315.0,1/00720,25
24,48,61495.0,1/00720,25
25,48,61596.0,1/00720,25
26,48,61688.0,1/00720,25
27,48,61793.0,1/00720,25
28,48,61865.0,1/00720,25
29,48,61993.0,1/00720,25
1,1,34579.0,1/00720,26
2,1,34760.0,1/00720,26
3,1,34930.0,1/00720,26
4,1,35068.0,1/00720,26
5,1,35265.0,1/00720,26
6,1,35360.0,1/00720,26
7,1,35553.0,1/00720,26
8,1,35630.0,1/00720,26
9,1,35871.0,1/00720,26
10,1,36137.0,1/00720,26
11,1,36289.0,1/00720,26
12,1,36428.0,1/00720,26
13,1,36512.0,1/00720,26
14,1,36950.0,1/00720,26
15,1,37184.0,1/00720,26
16,1,37321.0,1/00720,26
17,1,37454.0,1/00720,26
18,1,37601.0,1/00720,26
19,1,37786.0,1/00720,26
20,1,38216.0,1/00720,26
21,1,38327.0,1/00720,26
22,1,38484.0,1/00720,26
23,1,38666.0,1/00720,26
24,1,38744.0,1/00720,26
25,1,38937.0,1/00720,26
26,1,39038.0,1/00720,26
27,1,39139.0,1/00720,26
28,1,39213.0,1/00720,26
29,1,39352.0,1/00720,26
1,2,35385.0,1/00720,26
2,2,35586.0,1/00720,26
3,2,35790.0,1/00720,26
4,2,35890.0,1/00720,26
5,2,36143.0,1/00720,26
6,2,36311.0,1/00720,26
7,2,36471.0,1/00720,26
8,2,36597.0,1/00720,26
9,2,36870.0,1/00720,26
10,2,37111.0,1/00720,26
11,2,37285.0,1/00720,26
12,2,37460.0,1/00720,26
13,2,37679.0,1/00720,26
14,2,37899.0,1/00720,26
15,2,38158.0,1/00720,26
16,2,38304.0,1/00720,26
17,2,38450.0,1/00720,26
18,2,38594.0,1/00720,26
19,2,38762.0,1/00720,26
20,2,39197.0,1/00720,26
21,2,39302.0,1/00720,26
22,2,39480.0,1/00720,26
23,2,39549.0,1/00720,26
24,2,39736.0,1/00720,26
25,2,39913.0,1/00720,26
26,2,39998.0,1/00720,26
27,2,40075.0,1/00720,26
28,2,40140.0,1/00720,26
29,2,40284.0,1/00720,26
1,3,36628.0,1/00720,26
2,3,36753.0,1/00720,26
3,3,36917.0,1/00720,26
4,3,37092.0,1/00720,26
5,3,37214.0,1/00720,26
6,3,37324.0,1/00720,26
7,3,37476.0,1/00720,26
8,3,37560.0,1/00720,26
9,3,37761.0,1/00720,26
10,3,38014.0,1/00720,26
11,3,38173.0,1/00720,26
12,3,38313.0,1/00720,26
13,3,38398.0,1/00720,26
14,3,38660.0,1/00720,26
15,3,38949.0,1/00720,26
16,3,39081.0,1/00720,26
17,3,39200.0,1/00720,26
18,3,39351.0,1/00720,26
19,3,39576.0,1/00720,26
20,3,39801.0,1/00720,26
21,3,39880.0,1/00720,26
22,3,40046.0,1/00720,26
23,3,40120.0,1/00720,26
24,3,40313.0,1/00720,26
25,3,40408.0,1/00720,26
26,3,40481.0,1/00720,26
27,3,40610.0,1/00720,26
28,3,40679.0,1/00720,26
29,3,40779.0,1/00720,26
1,4,37546.0,1/00720,26
2,4,37718.0,1/00720,26
3,4,37980.0,1/00720,26
4,4,38170.0,1/00720,26
5,4,38361.0,1/00720,26
6,4,38529.0,1/00720,26
7,4,38734.0,1/00720,26
8,4,38819.0,1/00720,26
9,4,39077.0,1/00720,26
10,4,39280.0,1/00720,26
11,4,39528.0,1/00720,26
12,4,39679.0,1/00720,26
13,4,39758.0,1/00720,26
14,4,40075.0,1/00720,26
15,4,40368.0,1/00720,26
16,4,40457.0,1/00720,26
17,4,40715.0,1/00720,26
18,4,40820.0,1/00720,26
19,4,41097.0,1/00720,26
20,4,41399.0,1/00720,26
21,4,41474.0,1/00720,26
22,4,41547.0,1/00720,26
23,4,41727.0,1/00720,26
24,4,41923.0,1/00720,26
25,4,42040.0,1/00720,26
26,4,42234.0,1/00720,26
27,4,42362.0,1/00720,26
28,4,42427.0,1/00720,26
29,4,42587.0,1/00720,26
1,5,38633.0,1/00720,26
2,5,38767.0,1/00720,26
3,5,38914.0,1/00720,26
4,5,39061.0,1/00720,26
5,5,39226.0,1/00720,26
6,5,39392.0,1/00720,26
7,5,39562.0,1/00720,26
8,5,39631.0,1/00720,26
9,5,39788.0,1/00720,26
10,5,39981.0,1/00720,26
11,5,40237.0,1/00720,26
12,5,40387.0,1/00720,26
13,5,40483.0,1/00720,26
14,5,40670.0,1/00720,26
15,5,40879.0,1/00720,26
16,5,41056.0,1/00720,26
17,5,41203.0,1/00720,26
18,5,41300.0,1/00720,26
19,5,41389.0,1/00720,26
20,5,41699.0,1/00720,26
21,5,41784.0,1/00720,26
22,5,41849.0,1/00720,26
23,5,42034.0,1/00720,26
24,5,42230.0,1/00720,26
25,5,42363.0,1/00720,26
26,5,42561.0,1/00720,26
27,5,42645.0,1/00720,26
28,5,42704.0,1/00720,26
29,5,42818.0,1/00720,26
1,6,39549.0,1/00720,26
2,6,39694.0,1/00720,26
3,6,39874.0,1/00720,26
4,6,39989.0,1/00720,26
5,6,40191.0,1/00720,26
6,6,40300.0,1/00720,26
7,6,40434.0,1/00720,26
8,6,40568.0,1/00720,26
9,6,40856.0,1/00720,26
10,6,41052.0,1/00720,26
11,6,41189.0,1/00720,26
12,6,41344.0,1/00720,26
13,6,41425.0,1/00720,26
14,6,41664.0,1/00720,26
15,6,41904.0,1/00720,26
16,6,42012.0,1/00720,26
17,6,42159.0,1/00720,26
18,6,42253.0,1/00720,26
19,6,42482.0,1/00720,26
20,6,42794.0,1/00720,26
21,6,42854.0,1/00720,26
22,6,42997.0,1/00720,26
23,6,43185.0,1/00720,26
24,6,43374.0,1/00720,26
25,6,43508.0,1/00720,26
26,6,43582.0,1/00720,26
27,6,43722.0,1/00720,26
28,6,43786.0,1/00720,26
29,6,43884.0,1/00720,26
1,7,40469.0,1/00720,26
2,7,40600.0,1/00720,26
3,7,40813.0,1/00720,26
4,7,40926.0,1/00720,26
5,7,41160.0,1/00720,26
6,7,41247.0,1/00720,26
7,7,41489.0,1/00720,26
8,7,41568.0,1/00720,26
9,7,41801.0,1/00720,26
10,7,41945.0,1/00720,26
11,7,42135.0,1/00720,26
12,7,42325.0,1/00720,26
13,7,42416.0,1/00720,26
14,7,42859.0,1/00720,26
15,7,43127.0,1/00720,26
16,7,43262.0,1/00720,26
17,7,43396.0,1/00720,26
18,7,43551.0,1/00720,26
19,7,43694.0,1/00720,26
20,7,43964.0,1/00720,26
21,7,44044.0,1/00720,26
22,7,44125.0,1/00720,26
23,7,44206.0,1/00720,26
24,7,44369.0,1/00720,26
25,7,44448.0,1/00720,26
26,7,44640.0,1/00720,26
27,7,44725.0,1/00720,26
28,7,44797.0,1/00720,26
29,7,44939.0,1/00720,26
1,8,41501.0,1/00720,26
2,8,41625.0,1/00720,26
3,8,41796.0,1/00720,26
4,8,41928.0,1/00720,26
5,8,42133.0,1/00720,26
6,8,42308.0,1/00720,26
7,8,42464.0,1/00720,26
8,8,42574.0,1/00720,26
9,8,42874.0,1/00720,26
10,8,43121.0,1/00720,26
11,8,43245.0,1/00720,26
12,8,43392.0,1/00720,26
13,8,43509.0,1/00720,26
14,8,43873.0,1/00720,26
15,8,44156.0,1/00720,26
16,8,44384.0,1/00720,26
17,8,44567.0,1/00720,26
18,8,44715.0,1/00720,26
19,8,44803.0,1/00720,26
20,8,45034.0,1/00720,26
21,8,45265.0,1/00720,26
22,8,45388.0,1/00720,26
23,8,45463.0,1/00720,26
24,8,45544.0,1/00720,26
25,8,45698.0,1/00720,26
26,8,45894.0,1/00720,26
27,8,45981.0,1/00720,26
28,8,46055.0,1/00720,26
29,8,46204.0,1/00720,26
1,9,42282.0,1/00720,26
2,9,42425.0,1/00720,26
3,9,42596.0,1/00720,26
4,9,42700.0,1/00720,26
5,9,42957.0,1/00720,26
6,9,43122.0,1/00720,26
7,9,43319.0,1/00720,26
8,9,43396.0,1/00720,26
9,9,43552.0,1/00720,26
10,9,43798.0,1/00720,26
11,9,43926.0,1/00720,26
12,9,44068.0,1/00720,26
13,9,44155.0,1/00720,26
14,9,44486.0,1/00720,26
15,9,44770.0,1/00720,26
16,9,44854.0,1/00720,26
17,9,45042.0,1/00720,26
18,9,45197.0,1/00720,26
19,9,45299.0,1/00720,26
20,9,45554.0,1/00720,26
21,9,45653.0,1/00720,26
22,9,45727.0,1/00720,26
23,9,45888.0,1/00720,26
24,9,45993.0,1/00720,26
25,9,46160.0,1/00720,26
26,9,46231.0,1/00720,26
27,9,46331.0,1/00720,26
28,9,46403.0,1/00720,26
29,9,46515.0,1/00720,26
1,10,43146.0,1/00720,26
2,10,43305.0,1/00720,26
3,10,43476.0,1/00720,26
4,10,43648.0,1/00720,26
5,10,43917.0,1/00720,26
6,10,44068.0,1/00720,26
7,10,44279.0,1/00720,26
8,10,44383.0,1/00720,26
9,10,44637.0,1/00720,26
10,10,44808.0,1/00720,26
11,10,44948.0,1/00720,26
12,10,45116.0,1/00720,26
13,10,45222.0,1/00720,26
14,10,45410.0,1/00720,26
15,10,45688.0,1/00720,26
16,10,45895.0,1/00720,26
17,10,46024.0,1/00720,26
18,10,46132.0,1/00720,26
19,10,46265.0,1/00720,26
20,10,46501.0,1/00720,26
21,10,46628.0,1/00720,26
22,10,46699.0,1/00720,26
23,10,46861.0,1/00720,26
24,10,46939.0,1/00720,26
25,10,47095.0,1/00720,26
26,10,47294.0,1/00720,26
27,10,47384.0,1/00720,26
28,10,47475.0,1/00720,26
29,10,47569.0,1/00720,26
1,11,43959.0,1/00720,26
2,11,44208.0,1/00720,26
3,11,44437.0,1/00720,26
4,11,44578.0,1/00720,26
5,11,44860.0,1/00720,26
6,11,45013.0,1/00720,26
7,11,45244.0,1/00720,26
8,11,45327.0,1/00720,26
9,11,45527.0,1/00720,26
10,11,45826.0,1/00720,26
11,11,45952.0,1/00720,26
12,11,46094.0,1/00720,26
13,11,46176.0,1/00720,26
14,11,46482.0,1/00720,26
15,11,46671.0,1/00720,26
16,11,46836.0,1/00720,26
17,11,46989.0,1/00720,26
18,11,47169.0,1/00720,26
19,11,47352.0,1/00720,26
20,11,47625.0,1/00720,26
21,11,47710.0,1/00720,26
22,11,47828.0,1/00720,26
23,11,48000.0,1/00720,26
24,11,48184.0,1/00720,26
25,11,48344.0,1/00720,26
26,11,48539.0,1/00720,26
27,11,48670.0,1/00720,26
28,11,48734.0,1/00720,26
29,11,48841.0,1/00720,26
1,12,44820.0,1/00720,26
2,12,45086.0,1/00720,26
3,12,45365.0,1/00720,26
4,12,45505.0,1/00720,26
5,12,45769.0,1/00720,26
6,12,45885.0,1/00720,26
7,12,46001.0,1/00720,26
8,12,46081.0,1/00720,26
9,12,46221.0,1/00720,26
10,12,46499.0,1/00720,26
11,12,46628.0,1/00720,26
12,12,46766.0,1/00720,26
13,12,46841.0,1/00720,26
14,12,47121.0,1/00720,26
15,12,47347.0,1/00720,26
16,12,47550.0,1/00720,26
17,12,47689.0,1/00720,26
18,12,47853.0,1/00720,26
19,12,47970.0,1/00720,26
20,12,48282.0,1/00720,26
21,12,48393.0,1/00720,26
22,12,48519.0,1/00720,26
23,12,48692.0,1/00720,26
24,12,48846.0,1/00720,26
25,12,48974.0,1/00720,26
26,12,49164.0,1/00720,26
27,12,49302.0,1/00720,26
28,12,49371.0,1/00720,26
29,12,49507.0,1/00720,26
1,13,45793.0,1/00720,26
2,13,45987.0,1/00720,26
3,13,46180.0,1/00720,26
4,13,46312.0,1/00720,26
5,13,46528.0,1/00720,26
6,13,46635.0,1/00720,26
7,13,46850.0,1/00720,26
8,13,46925.0,1/00720,26
9,13,47112.0,1/00720,26
10,13,47335.0,1/00720,26
11,13,47475.0,1/00720,26
12,13,47587.0,1/00720,26
13,13,47700.0,1/00720,26
14,13,47858.0,1/00720,26
15,13,48062.0,1/00720,26
16,13,48176.0,1/00720,26
17,13,48395.0,1/00720,26
